42.6,-121.7
38.3,-119.2
41.6,-122.1
40.6,-120.6
33.6,-114.9
39.7,-116.0
33.0,-116.7
37.7,-119.9
32.1,-116.8
42.2,-121.4
33.5,-116.9
35.3,-120.6
36.9,-121.6
42.7,-116.9
42.6,-116.8
39.6,-123.4
39.7,-123.4
41.6,-121.3
41.5,-121.4
32.5,-117.1
38.7,-119.3
39.3,-119.5
39.3,-119.6
38.1,-122.6
42.9,-123.6
40.7,-120.9
40.6,-120.9
42.8,-121.5
42.8,-121.6
42.7,-123.3
40.2,-118.6
40.5,-123.1
42.9,-124.0
37.5,-117.9
37.8,-119.0
35.5,-119.5
37.6,-119.0
43.0,-121.3
40.9,-121.9
35.8,-113.0
35.1,-119.6
39.3,-119.9
33.8,-117.0
42.4,-113.0
43.0,-121.8
37.6,-113.1
42.7,-122.3
42.2,-123.5
43.0,-116.9
42.8,-123.4
38.9,-120.3
42.3,-120.7
43.0,-121.7
33.4,-116.8
40.7,-123.9
42.1,-123.3
39.0,-121.0
40.9,-120.5
40.8,-121.9
36.8,-118.2
43.0,-117.0
40.0,-123.8
40.3,-123.6
33.8,-116.3
42.7,-118.9
41.1,-121.0
41.3,-122.7
43.0,-123.1
37.0,-119.1
37.1,-119.1
33.9,-116.8
40.9,-119.9
40.9,-120.7
41.2,-122.1
40.6,-122.9
41.5,-123.0
42.5,-121.8
42.3,-120.0
39.8,-120.7
42.3,-119.7
42.3,-119.9
42.2,-120.7
42.1,-120.0
40.3,-123.7
33.0,-116.8
43.0,-121.4
41.2,-122.0
40.3,-122.5
34.5,-115.5
