39.8,-114.5
39.9,-120.1
39.9,-120.0
41.8,-121.3
41.8,-121.4
41.7,-121.3
41.7,-121.6
37.0,-116.2
32.6,-114.7
41.2,-123.4
34.8,-118.7
41.8,-121.6
40.8,-122.3
42.0,-122.8
41.9,-122.8
41.2,-123.5
37.1,-116.5
36.0,-117.5
37.4,-114.6
41.1,-123.4
41.8,-119.7
36.1,-117.5
36.1,-117.4
36.0,-117.4
33.9,-117.0
42.5,-122.7
43.0,-114.4
43.0,-114.5
34.2,-117.9
34.0,-116.9
34.0,-117.0
42.1,-123.1
34.0,-116.8
34.1,-116.8
34.1,-116.9
35.4,-120.4
40.3,-121.5
40.4,-121.5
39.8,-120.0
39.8,-119.9
33.9,-118.0
35.5,-118.5
35.4,-118.5
35.4,-118.6
34.1,-116.7
38.0,-114.6
36.9,-119.2
35.4,-118.4
35.5,-118.4
40.0,-114.4
43.0,-118.3
36.3,-120.1
34.5,-118.5
37.5,-121.9
40.1,-114.4
42.6,-113.5
41.0,-123.6
32.4,-115.3
34.6,-118.2
40.6,-120.5
32.2,-116.6
35.0,-119.5
34.7,-118.5
34.6,-118.6
40.8,-119.6
40.8,-119.7
32.6,-116.6
34.6,-118.5
40.9,-119.6
40.6,-116.2
40.6,-116.1
40.9,-119.5
41.2,-123.6
32.8,-118.4
41.3,-123.9
42.3,-115.3
39.7,-120.2
39.7,-120.1
35.5,-120.9
35.5,-120.8
41.1,-123.5
35.3,-115.6
39.7,-120.0
37.8,-121.8
37.5,-121.4
37.5,-121.8
35.3,-115.7
35.2,-115.6
35.3,-115.5
35.4,-115.6
38.2,-113.9
36.5,-121.6
36.5,-121.7
36.6,-121.6
36.6,-121.7
40.6,-118.1
39.7,-122.8
39.8,-122.7
42.1,-120.2
42.1,-120.3
42.6,-120.5
37.9,-121.8
37.5,-121.7
39.6,-120.0
39.6,-120.1
39.6,-121.5
40.3,-120.8
37.9,-119.6
37.8,-119.6
37.5,-121.5
37.6,-121.9
37.4,-121.4
33.9,-117.9
37.0,-122.2
34.5,-118.7
37.3,-121.3
37.3,-121.4
37.4,-121.3
37.2,-122.3
37.2,-122.2
37.3,-122.3
37.4,-121.5
37.4,-121.7
37.6,-121.5
38.5,-122.3
38.7,-122.3
39.3,-121.1
39.5,-121.5
39.7,-121.2
39.9,-120.9
40.0,-121.6
37.1,-122.3
42.8,-118.1
39.6,-122.8
38.6,-123.1
37.3,-121.2
35.8,-113.8
41.0,-120.2
37.1,-122.2
37.2,-122.1
36.1,-121.6
36.1,-121.7
36.4,-121.7
36.5,-121.5
39.7,-122.6
39.7,-122.7
39.8,-122.6
39.8,-123.2
40.3,-120.7
41.0,-120.3
37.4,-121.6
37.4,-121.8
38.0,-120.8
38.4,-122.1
38.4,-122.2
38.5,-122.2
38.6,-122.3
38.7,-122.2
38.7,-122.5
38.8,-122.3
39.6,-122.6
39.6,-122.7
41.9,-114.9
40.1,-122.7
39.8,-121.1
39.5,-122.7
38.7,-122.4
38.6,-122.4
38.6,-122.2
38.6,-123.0
38.3,-122.1
38.3,-122.0
38.0,-122.8
37.2,-121.2
37.2,-121.3
37.1,-122.1
37.0,-122.1
36.4,-121.6
36.4,-121.5
35.0,-113.9
36.0,-120.3
35.7,-113.8
38.5,-114.7
38.5,-114.6
37.3,-121.6
37.3,-121.7
37.5,-121.6
39.8,-120.9
39.9,-121.0
39.9,-122.7
36.1,-117.6
36.2,-121.6
37.4,-121.2
37.3,-121.5
37.5,-121.3
38.6,-122.1
38.6,-122.9
38.5,-123.0
38.5,-123.2
38.7,-123.0
38.8,-122.4
38.7,-123.1
38.9,-122.2
38.9,-122.3
38.8,-122.5
