42.7,-120.6
42.1,-114.2
37.4,-119.1
42.1,-114.1
37.9,-119.4
36.3,-118.7
36.1,-118.6
39.5,-123.1
42.2,-114.2
42.5,-122.5
42.2,-114.1
42.2,-114
39.6,-123.2
34.8,-120.4
34.8,-120.5
39.5,-123.2
40.5,-121.9
41.2,-122.8
41.2,-122.9
36.3,-118.8
42,-123.2
34.2,-116.9
32.6,-114.6
42.6,-120.7
42.7,-120.7
36.2,-118.8
36.2,-121.4
41.3,-122.9
41.3,-122.8
40.4,-123.3
32.4,-116.3
34.4,-117.8
42.1,-114.3
32.3,-117
32.3,-116.9
34,-117.1
39.9,-121.3
40.3,-123.1
40.4,-123.2
42.2,-114.3
33,-115.5
34.4,-118
33.9,-116.6
33.9,-116.7
42.3,-114.2
34.2,-117.8
32.6,-116.7
33.8,-116.7
35.9,-114.9
32,-116.6
34.5,-118
34.5,-117.9
34.4,-117.7
42.4,-114.3
34.1,-117.2
39.5,-114.6
39.5,-114.7
34.4,-118.1
37.3,-119.1
32.4,-114.8
34.3,-118.1
37.6,-119.2
37.6,-119.3
36.6,-114.1
36.6,-114
42.1,-121.6
42.2,-121.6
36.5,-118.4
32.2,-115.3
37.3,-119
38.5,-122.5
40.4,-123.4
37.3,-113.7
38.5,-122.6
40.4,-122.6
40.3,-123.4
40.3,-123.5
40.5,-122.6
40.5,-122.7
40.3,-122.7
38.4,-122.6
40.4,-122.5
40.3,-122.6
38.4,-122.5
42.9,-115.9
41.2,-123.2
39.9,-121.4
40.6,-122.6
38.5,-121
36.4,-118.7
41.1,-123.2
41.9,-123.7
38,-121.9
41.8,-117.8
38.1,-113.2
38.1,-113.1
38,-113.2
32.6,-116.5
40.3,-123
36,-118.8
32.5,-116.5
37.4,-119
39.2,-121.4
36.4,-118.6
41.5,-117.8
36.5,-114.7
40.4,-123.5
33,-114.5
39.7,-121.9
35.4,-114.1
34.7,-119.3
38.3,-121.9
42.1,-121.8
32.8,-115.4
34.3,-118.6
34.2,-118.6
42.5,-114.4
37.6,-120.9
35.5,-113.7
42.8,-116.8
42.7,-116.8
35.8,-115.5
38.2,-118.6
42.5,-119.8
34.9,-118.3
40.5,-123.9
42.7,-116.5
42.1,-121.3
40.5,-121.8
40.5,-122.2
40.4,-122.4
38.1,-118.5
40.4,-122.3
33.7,-117.7
32.2,-116.4
33.8,-117.7
33.9,-116.5
33.7,-117.8
33.8,-117.8
33.9,-117.7
33.9,-117.8
37.4,-118.9
33.7,-117.6
33.9,-117.6
37.6,-119.1
37.6,-119.4
41.5,-117.9
38.5,-121.7
38.9,-121.9
42.9,-114.8
43,-115.7
41.7,-122.7
39.4,-121.8
42,-121.7
42.9,-117
42.5,-113.9
42.9,-113.1
33.6,-116.1
40.4,-124
32,-115.2
37.3,-113.4
36.3,-118
41,-120.6
42.5,-118.7
41.1,-121.4
32.8,-115.8
37.2,-115.8
36.9,-121.4
38.3,-121.6
37.7,-121.2
37.4,-121
36,-115.2
36.2,-119.5
35.6,-115.5
36.1,-120
42,-120
37.5,-120.8
35.2,-119.4
35.2,-119.6
35.4,-119.1
35.6,-119.4
36.4,-120.4
39.4,-121.6
42.3,-120.1
42.6,-120.9
33.7,-116.2
34.7,-120.2
42.8,-122.9
40.6,-123.9
40.6,-124
39.1,-120.1
37.4,-120.6
32.8,-115.3
39.6,-114.7
39.3,-121.8
37.5,-113.1
37.6,-121.3
38.2,-122.2
36.5,-116.4
32.3,-116.6
32.3,-116.7
42.4,-121.8
42.8,-123
40.6,-121.7
40,-120.1
40.1,-120.1
38.5,-119.4
38.6,-119.4
38.6,-119.3
